customer_tweet_id,customer_text,brand_reply,candidate_intent
660367.0,"@AmazonHelp YES i reported this last time, given no options, given a refund. Clearly these couriers still in use.  WAs home ALL day - FedEX, UPS, and USPS all delivered. Only YOUR courier ""attempted"" delivery and couldnt deliver towels, straws, and gravy strainer- no items that needed sig",@115848 We'd like to review this with you further. Please provide more information regarding the delivery here: https://t.co/AOCLBqTc3P ^QJ,Returns & Refunds
1919904.0,"@115851 @115850 
 The height of rudeness 
Arun from cs says he will return my 89 INR when i tell him i need urgent delivery
(4/n)",@219626 We have responded to your concern here: https://t.co/JvvIpqhJkf. Kindly check. ^MP,Returns & Refunds
2770691.0,Ordered a @2499 drill bit set only available on #AmazonPrime so signed up and expected next day delivery. Now 7 days later and been told the parcel is lost and I can't order a replacement! WTF @115830 @115821 ???? https://t.co/CMB12hz2W9,"@774540 I am deeply sorry for this Jonny, it is obviously not been a great experience for you. Have you been in touch with our customer services to check what further options are available? ^SM",Returns & Refunds
498547.0,@115850 The last order I placed on you was something like this. The one i have ordered and the one i have received is attached.Refund was initiated no doubt. I can UNDERSTAND your policy of refund is very strong but why would we order if we get a refund instead of the product? https://t.co/muetXxCiQR,"@231580 I'm sorry for the inconvenience you had to go through, Rubul. I'll ensure to share your feedback to our concerned team internally. ^MK",Returns & Refunds
325453.0,@AmazonHelp who do I need to talk to about refunding Saturday shipping? I'm not paying 30 bucks extra if it won't be here till Monday,@193523 We'd be happy to look into your options with you here: https://t.co/EKXRLsnxJu ^AF,Returns & Refunds
1100565.0,"@115850 @AmazonHelp I have reached out there, I have chatting with customer service and seller past 1 month, but no solution , seller and amazon service want me to return order via courier.When anyone order item why would one go to return policies",@379658 We'd like to have a closer look at your order. Please share your details here: https://t.co/beaaDm0muc and we'll contact you soon. ^MO,Returns & Refunds
231743.0,@AmazonHelp Reached out? I'm not a member of the Four Tops. What do you mean? I just need to know what to do RE my returns as they've not been collected,"@171197 Sorry, they mean contact us via the link sent by ^CD, we can't access your acc here for security reasons. ^JJ",Returns & Refunds
2890482.0,@AmazonHelp Already spoken to 2 customer care representatives but your policy can't touch the seller (as per them) as they have initiated the refund.Moral: Time has no value.Dissatisfaction doesn't matter any more.,"@801358 Apologies for the delay in the delivering the order, Subir. I'll ensure to forward your comments as a feedback internally to review. ^MN",Returns & Refunds
1143438.0,Good to know @115821 lets its vendors to haggle with customers about returns for items nowhere near as described @AmazonHelp wtf,"@389122 This is not what we like to hear. Without giving any secure account info, can you tell us more about what's going on? ^AX",Returns & Refunds
142048.0,"@AmazonHelp hey, on another note, two of my recent purchases which i asked for a return, havent been picked up yet. it's been more than two weeks.",@148055 Apologies for the delay. Please get in touch with our support team here:https://t.co/HQhpS2qeEd so that we can fix the issue. ^MN,Returns & Refunds
1031073.0,403-8415773-6460323 emi charged on cancelled order ! No refund processed to bank ! Fraud by amazon #AmazonIndia #Amazon,"@353572 We'd like to investigate this further, please share your details here: https://t.co/cQVomR1pWz. ^HA",Returns & Refunds
318813.0,@115850 ORDER # 404-1457179-8395559 Its showing issued refund but I have not received the credit yet ..,"@192057 Please don't provide your details, we consider it personal information. Our Twitter page is visible to public.(2/2)^BA",Returns & Refunds
2690706.0,@AmazonHelp How long will it take to initiate the refund process?,"@756427 Usually it will take 3-5 business days for the refund to be reflected in your bank account, but as your issue is still not resolved, please share the details in the link provided to you above and we'll look into this for you. ^SU",Returns & Refunds
1320450.0,@AmazonHelp No but I opted for the replacement but the site said that I have to pay for the delivery of damaged item,@428314 Sorry to know about the damaged product. Please connect with us using the link provided above and we'll check. ^KA,Returns & Refunds
939357.0,@AmazonHelp There is no carrier the items been return the only thing I have is he order # and the prices details,"@342674 Just to clarify, are you ordering from https://t.co/nUUp5MLhYl (.co.uk, .ca)? ^WM",Returns & Refunds
2184758.0,"@115821 @115850 I have done what so ever is required, i couldn't wait any longer so bought a mobile from store, kindly refund the amount",@294519 Apologies. Kindly reach out to our support team here: https://t.co/vlvfJr4nN9 and we'll assist you accordingly. ^GD,Returns & Refunds
1160643.0,@AmazonHelp If I buy something from AllsortsAccessoriesUK but they say Amazon handle the returns does this qualify for free returns? Thanks!,"@393061 Hi, Abbie! Please check out our Returns Policy help page here: https://t.co/PnYu5950t0 I hope this helps! ^NS",Returns & Refunds
2394969.0,@AmazonHelp 16 days and still waiting for your pickup or replacement #worstAmazonExperienceEver,"@689506 Apologies for the delay in pickup, Vivek. Please reply to the email you've received from us and I'll get back to you. ^HD",Returns & Refunds
631659.0,when @115821 steals $100 from you and won’t refund you!!🙃🙃,"@269689 Without posting personal or account sensitive information, can you tell us more about what's going on? When you contacted us: https://t.co/EKXRLsnxJu were we able to provide you with more insight? ^AF",Returns & Refunds
1472730.0,"@AmazonHelp I've tried signing out &amp; back in, no difference, the item is not added to my wishlist,  it asks for sign in again, when im already logged in","@461837 When you sign in, are you selecting the ""keep me signed in"" check box? ^ZW",Account & Login
1205415.0,"@AmazonHelp please help, customer service will not link my accounts and I can prove I own my accounts, this is extremely frustrating","@403120 Oh no, Akinola! Please check out our Twitch help page here: https://t.co/KHcaJ2u7xw. Please keep us updated on the outcome. ^NS",Account & Login
2284014.0,@AmazonHelp I need help with my order because it keeps saying revise payment option when i have more money then needed in my account to buy what i want and i already entered the information correctly and it says that the order already went through,"@663742 Hi there- If the info is correct, have you tried deleting and re adding to see if this refreshes the order for you? ^NV",Account & Login
763607.0,"@AmazonHelp my account info was changed without my consent and in order to contact your support I need to log in which I can't do, any help",@302485 I'm sorry you're having account troubles! Please reach out to us here: https://t.co/jzvkhdlrK5 and we can help! ^TK,Account & Login
619287.0,"My @115830 account clearly lists my “safe place” to leave goods. Why therefore have you ignored that, and delivered the goods to someone living a long way down the street?","@266951 Hi, Graham! I'm sorry that your parcel wasn't delivered to your designated Safe Place as it should have. When you have a moment, reach us here so we can take feedback about this: https://t.co/JzP7hlA23B  ^SP",Account & Login
1445393.0,@8850 @23773 @951 @115821 @115850 @AmazonHelp but i don't remeber the email account through which i had ordered the Product !! I only have imei number !!,@455406 We'll be following up on your concern via DM. Please check. ^HD,Account & Login
843521.0,@37831 received the prize but the amazon gV is  not working... I can't add it to my account https://t.co/NB4o4k07F6,@320576 I am sorry to hear this. Can I ask for you to reach out to us using the link below so we can investigate this for you: https://t.co/JzP7hlA23B.^GA,Account & Login
366006.0,@115850 1 hour to process amazon pay balance into the account !! Seriously?? Order no : 405-7666923-7204367 @AmazonHelp,"@202714 Please don't provide your order details, we consider it personal info. Our Twitter page is visible to public. ^NR 2/2",Account & Login
2979691.0,@115821 y’all have a way of hiding orders from other people on the account?? Wife totally found out her present...,"@821770 On no! We do offer you the ability to ""Archive"" an order so it cannot be seen from the ""Your Orders"" page, details: https://t.co/LQ90PIpfZ3 ^JR",Account & Login
2613196.0,apparently i accidentally signed up for amazon prime!! i’m really glad amazon took $104 dollars out of my bank account when i only had about $25 in there:),@738782 So sorry for the surprise! You're welcome to cancel for a full refund as long as no benefits have been used here: https://t.co/Zs60HWLcX1 ^BG,Account & Login
479311.0,"Dear @AmazonHelp @115850 ,
I haven't ordered any thing to any one but why these mails to my account and actually I don't have any of your app in my Mobile.
This is not only one but I have got 4 - 5 frequent mails of the orders.
Kindly look into this asap
Ty https://t.co/6oNyfFwg4Z","@228910 Please don't provide the order/account details, we consider it personal information. Our Twitter page is visible to the public. ^AK 2/2",Account & Login
306154.0,@AmazonHelp It keeps saying my password is incorrect but I know I'm using the right password. I called yesterday &amp; they said something about a hold.,"@178198 When you spoke directly to us, what options were we able to offer you? ^GL",Account & Login
323755.0,@AmazonHelp I haven’t enabled that since yesterday. Did Amazon do that for me? Do I need to be concerned? I had a secure connection in Chrome at login.,"@193111 Have you recently updated your browser, cleared cache &amp; cookies, or reset you password, Sean? ^LB",Account & Login
2590136.0,"@115830 my log in didnt like my password, I have changed it now and checked orders &amp; addresses. Is there a way of seeing log in activity?",@483335 That's odd! Have you noticed any activity on your account or received any suspicious e-mails? ^HM,Account & Login
2787752.0,"@115821 Just a quick suggestion, maybe train customer service reps not to blame their already upset customers for their account getting hacked.  I have never been to Rhode Island so I’m quite confident I did not simply leave my device logged on there for someone else to use...","@778244 I'm sorry to hear this was said, as this certainly isn't the level of service we hope to provide. The survey e-mailed after your call can be used to share feedback for improvement directly with the associate's manager. ^MB",Account & Login
2731138.0,"@AmazonHelp It says I'm not now because i just cancelled it!
But i was and i never signed up i have changed my password how can i remove my card details so this won't happen again",@662925 We can help with that! You can learn how to manage your payment methods here: https://t.co/g6raQpy9cY ^JE,Account & Login
2663763.0,@AmazonHelp Yes 4 of them all of them saying they just reset my account which isn’t what I needed at all I don’t want anymore emails. I need the package,@750624 Are you able to access your account now to check the tracking of the order? ^KM,Account & Login
643873.0,@AmazonHelp @AmazonHelp  all i want is to reset my password with otp to be sent on phone number instead of email address.,@272847 account until we receive your details via secured link. Appreciate your understanding. 2/2 ^MJ,Account & Login
1786072.0,"@AmazonHelp Every time I click a link to the Prime Student page, I click to join and sign in to my account but get redirected to a regular Prime page afterwards without any option for Prime Student.","@536621 Hi Carlos, have you had a student Prime subscription before? ^KK",Account & Login
2230056.0,@115821 I have purchased a gift card to print off and I am yet to receive it and now you’ve blocked my account?!? WTF HELP!,"@650801 I'm sorry for the trouble! Have you received an e-mail from an Account Specialist? Please be sure to check your junk/spam folder for it, as well. ^WJ",Account & Login
710604.0,"@AmazonHelp well, what a waste of time it was dealing with Amazon account specialist. 
Fraudulent activity on my acc. A copy n paste reply.","@202393 I'm sorry to hear about the troubles with your account, Jason! Can you tell me what was advised by the Specialist? ^FR",Account & Login
1774350.0,"@AmazonHelp Hello.  If I purchase an Amazon egift card for a friend in Norway with a gmail account, can he use it to purchase from Amazon.",@179047 As long as the item he's purchasing can be shipped internationally and is from https://t.co/nUUp5MLhYl he should be fine! ^LA,Account & Login
2919945.0,"@AmazonHelp And that a manager will be “in touch” within 1-3 hours - with no case reference, no email to my account and no way to follow up. I had to push the rep to give me some form of notice that the issue was being elevated.",@808164 We appreciate the information. Please let us know the outcome of your follow up. ^GG,Account & Login
787209.0,Guys pls don't save your cards in Amazon account an fraudulent transaction is done from my brothers card. Reckless support from @115850.,@307776 We're sorry to hear that. Please fill up this form: https://t.co/GIJyeYqKE0 and we'll reach out to you. ^HK,Account & Login
889429.0,"@AmazonHelp Account locked, responded to email, account still locked after amazon sent response. Why...?",@331160 I'm sorry for the trouble with your account! Did our Account Specialists request any information in the e-mail you received? ^MB,Account & Login
2689302.0,@AmazonHelp No! Not logging into my account and follow up on this. Done it before and you guys didn't follow up. Go check your Facebook page. Ppl needs to know how you would resolve this matter.,"@756096 To clarify, we don't have access to your account or orders via Twitter and don't take personal information over social media. Following the link will allow us to look into the order, tracking and delivery itself. We'd love the opportunity to look into this for you. ^AN",Account & Login
460097.0,I ordered a security camera from Amazon so I can monitor deliveries that are left on the porch. My account says that it was delivered 2 days ago.,"@224325 Oh, yikes! I'm sorry that you haven't received your camera yet. We'd like to take a closer look at your order. Please reach out to us directly via phone/chat here: https://t.co/hApLpMlfHN ^TN",Account & Login
494975.0,@115821 So my account got hacked into. I am not able to login and in spite of changing my password multiple times it keeps saying password is wrong. Now I get a notification that email has been changed as well. Cant talk to anyone customer service says they need to fill a form!,@233038 I'm so sorry for the account troubles. I know this sort of thing can be especially frustrating at the Holidays and we'd like to help! Please give us a call so we can check on that escalation without having to sign in here: https://t.co/jzvkhdlrK5 ^SG,Account & Login
1421221.0,@AmazonHelp The mail that i have received is on my amazon account and i can't see any option of reply over there. There is no mail in my maid id,@450380 I request you to add an email ID to your Amazon account. You would be able to reply the email. ^BS,Account & Login
2385231.0,"Ever tried to close an @115821 account? Let me tell you it’s a nightmare! More clicks and tricks &amp; waits and intrusions than anything, ever",@687464 Sorry to hear this. Did you get it closed ok? ^KM,Account & Login
1297459.0,@AmazonHelp Account I declined as once bitten twice shy,@423199 I'm so sorry for the inconvenience. Please let us know how the follow up conversation goes. We're here to help! ^BL,Account & Login
1547612.0,U can’t make call to @115850 CS Team. U need to visit “MyAccount” for everything.  Period! 😒😏,@479150 any ongoing issue with any of your orders. We'd like to help. (2/2) ^GK,Account & Login
2937377.0,"@AmazonHelp Hello. I’m Flex driver and my account is temporarily disabled, because of insurance. But I provided my insurance 4 months ago and got email that my insurance is compliant. I sent couple emails about that to: __email__","@811994 Hi, sorry to hear that. How long has it been since you sent Flex support an email? ^JJ",Account & Login
2534545.0,"@AmazonHelp @115821.com @98233 It has been over 2 weeks since the 2 step verification process has not allowed 100s of 1,000s of Amazon sellers like me to access their seller accounts; thereby, losing potentially $100s. I've had it. I am contacting the media.","@461747 Hi Rachel, have you received any sort of advice or information regarding accessing your account? ^PJ",Account & Login
2025582.0,@AmazonHelp The only option is to make a note on my account which they have done several times in the past already,@599011 Our team would like to look into this. Please provide details here: https://t.co/H9XgxGOUji ^JP,Account & Login
522630.0,"Hey @AmazonHelp, I can't mark that I'm purchasing an item on a friend's wish list elsewhere because after the login page, I get a ""too many redirects"" error. Happens on multiple browsers, devices, wish lists.",@240718 We'd like to have a closer look into this. Please report this to our support center here: https://t.co/vlvfJrlYEH. We'll assist you further. ^JS,Account & Login
1885917.0,"@AmazonHelp Hi, i have some credit on my amazon account, can i use this credit on 'Amazon Prime Now'? Thanks",@562510 Have you received an error when trying to order using your gift cards? ^BM,Account & Login
2896025.0,"@115830 @AmazonHelp 

Your customer service support email is an absolute joke. Soon as your stupid 5 hour suspension is over. Account and prime getting closed 😠😠😠","@139240 Sorry to hear this. Without posting any of your account details here, can you tell us a bit more about what has happened? ^BZ",Account & Login
2722200.0,@116090 hey can I set it up so my wife and I can both order off my account but we don’t see each others Xmas gifts?,"@763725 Hey Joel, thanks for reaching out tonight.  For security reasons, the website doesn't offer an ability to hide the order history from the registered account holder. Is your account on https://t.co/hSs9w9f1pF or amazon.ca? ^AZ",Account & Login
931379.0,@119625 I hv a sony andorid tv with prime video app installed. Not able to find the sign in button. Plz help. TIA,@340948 That's strange. Allow our team to check this for you. Kindly connect with them here: https://t.co/vm2qOGqffL. ^VN,Account & Login
2306826.0,@115821 @AmazonHelp I can’t even sign on your app or on the online website . It keeps telling me my password is wrong and I know it’s not,"@669210 Sorry for the trouble, Cassy! We're here to help! Have you had the chance to view available options here?: https://t.co/CLWZt2Hafp. ^VB",Account & Login
1754224.0,@AmazonHelp why was £7.99 taken out of my account for amazon prime ?? i don't use it and never signed up for it,@528366 I'm sorry for any trouble! Have you received any e-mail communication regarding a free trial: https://t.co/fwJQMPYt9B? ^ST,Account & Login
575354.0,"@115821 Hi guys! Everything is great except that I have to enter my password several times a day on the website, can you please fix that? If you think that asking password more often makes it more secure — it's totally opposite :)","@255379 Hey Artem, sorry to hear that. Can I ask if you are being repeatedly logged out of the site or it's prompting you for your password several times?^TI",Account & Login
2296676.0,"@AmazonHelp Dear Sir, 
One thing I am not getting  your customer care asking me to reply from an authenticated  Email Id from which I have ordered. __email__ is the only email Id I have in my life . I sent screenshots of my account also.","@666775 I get your concern, we have received your details. We're working on it, will communicate with you very soon. Please don't provide your account details, we consider it to be personal information. Our Twitter page is visible to the public. ^MP",Account & Login
538494.0,"@AmazonHelp No, I’ve only ever had one amazon account which is the one I am using now for prime. Prime membership appears fine on that account which is why the letter is a bit puzzling.",@244844 Is the letter referencing Prime Video? Have you had a free trial for Prime Video or ended your Prime membership within the last year? ^RA,Account & Login
1496010.0,"@AmazonHelp Apparently the call was intended for a query on my girlfriend's account, not mine, as we have a joint prime account.","@467339 Thanks for the update, please let us know if you need anymore help! ^JJ",Account & Login
425465.0,@AmazonHelp it keep giving me incorrect password but i've reset the password 3 times now and even used a copy/paste on one to confirm i wasnt mistyping,@216205 Hmmm have you tried clearing the cache? ^AS,Account & Login
1622150.0,"@AmazonHelp I'm locked out, can you have an account specialist call me.  user id: __email__ - phone support not helping.",@497017 I'm sorry for the account issues! Have you received an e-mail regarding your account? What insight did we provide? ^MH,Account & Login
1933027.0,Continued shockingly awful service from @115821. Account still on hold for over 2 weeks. No one able to actually help @AmazonHelp shameful,@420470 I'm sorry for the trouble! Have you checked your spam/junk folders for an email from our Account Specialists? ^QJ,Account & Login
2304234.0,"@115850 I ordered an item of ₹2090 but it was not good in terms of quality, so I requested for refund. I got update from amazon to refund successfully on 7th of Nov 2017. But, I didn’t get this amount in my bank account so far. It’s ridiculous service with fake commitments.🤔","@609982 That is quite a remark and very unusual, Ricky. My apologies. Please reach out to us via: https://t.co/r1xTg3ma4W and we will have this checked. ^KS",Account & Login
2316635.0,@115850 order canceled saying payment failure but money debited from the account. It's already 2 days and still no refund from the bank.,"@671689 I understand that your concern about the refund. However, as your order is canceled, I request you to please wait for 3-5 business days &amp; I'm positive that you'll receive the refund. If not you may contact your bank customer service for the same.^SF",Account & Login
2343897.0,@AmazonHelp Amazing deducted it from my account twice and I want my money back today.,@677875 We wouldn't have access to your account from here for security reasons. Please reach out to us via: https://t.co/hApLpMlfHN we can look into this for you. ^ES,Account & Login
328442.0,@115821 why was my mother charged £40 using your premium phone line to complain about a £2000 fraudulent activity on her account?,@194313 I'm sorry your mother was charged! We don't charge for our customer service assistance. Where did she get that number? ^AH,Account & Login
2425934.0,@AmazonHelp my account was closed or suspended without notice. I've called 3 times over the past 2 weeks but have gotten nowhere. Please advise,"@696628 I'm so sorry to hear this, Tyler! What options or advice were you given when you spoke with us? Have you received any e-mails from our account specialists? Please check your spam/junk folders. ^SD",Account & Login
21871.0,Yo @115830 stop putting my account on hold! I just got it off hold yesterday and it's already back on hold and orders cancelled wtf!?,"@120768 Sorry about that, have you received an email from an account specialist? ^KM",Account & Login
2599085.0,"@AmazonHelp The password ain't the problem, you guys locked me out of my account. (And cancelled my order, the day it was supposed to arrive, and I needed it that day). Even if you let me down with my order, the least you could have done is stopped charging me for prime...",@735817 Did you receive any email notification from our Account Specialists regarding the account be locked? ^BZ,Account & Login
2312317.0,"Keep having mystery items appear in my @115821 cart. I have changed the password, the email address, chatted with security team, etc. Any other ideas? Nothing fraudulent has been ordered, but it's like they're testing the waters.","@670583 I'm sorry for the concern. Are you currently signed in on any public computers or devices? While you're unable to place orders without your account password, you can place items in the shopping cart. ^CL",Account & Login
1731654.0,@AmazonHelp Still waiting to hear anything 4 days after...Just spent 25 minutes on the phone (20 minutes were spent verifying it was me) on the phone. She assured me that an account specialist would contact me within 24 hours...This is seriously shit service!,@523181 I'm sorry for the delay! I'd like to have a member of my team look into this with you here: https://t.co/F3JRuKWuvf ^ME,Account & Login
1115308.0,@115821 I don't recall signing up for a one year plan . Sort it out pls https://t.co/e3bSCDRHPF,"@383182 Hi, it's a phising email, not from us. Please don't submit your details. ^AT",Account & Login
806341.0,@AmazonHelp I can't login to my account. I've reset the password successfully and I can't login,@312153 I'm sorry for the trouble you're having. You can contact us without having to log in here: https://t.co/zYVX1Qi29G ^EM,Account & Login
2891982.0,"@AmazonHelp Ah, that’s so unfortunate!! If I purchase an Amazon gift card, can the recipient use that for a Prime membership??","@173065 Apologies, we aren't able to use gift cards for recurring memberships such as Prime. You would have to use a valid credit/debit card. ^NC",Prime Membership & Benefits
1125136.0,"Bought a TV on @115830 Tuesday. Prime member. Specified Saturday delivery. Last night get told it’s delayed until Monday for no reason. Tried to contact @24123, chat broken, no answer. Called Amazon. Was put on hold for 20 minutes while lady tried to contact Arrow XL too.","@332756 I'm sorry to hear of this, did my colleague find out what happened when they spoke to them? ^KI",Prime Membership & Benefits
2159241.0,Amazon should use AMZL for non-prime members! Prime members should get guaranteed UPS/FedEx delivery!@115821 @AmazonHelp #pissed,@634240 I'm sorry for the frustration we've caused. Is there something I can assist with? I'm here to help. ^SY,Prime Membership & Benefits
5242.0,"@115850 You don't deliver to Imphal , Manipur 795001. Even though I am prime member. So not buying one...till you deliver.","@125691 Due to certain regulatory and operational restrictions, we're unable to offer delivery services at some pin codes. We are working on expanding our services. ^NR",Prime Membership & Benefits
2793134.0,"Oh, @115821 @115830 I guess I'm supposed to just be OK with this, right? 

I'm not a paying prime member to reap any of the benefits! Who does that these days! 🤬🤬 https://t.co/eJ6JBmRCk1",@779481 Hello Peter! I'm sorry for any delay in getting your parcel out to you. Upon viewing here: https://t.co/zVMx0BwKRA or here: https://t.co/aaDyEz1VgE is there any reason given listed to help better understand why this happened? ^TM,Prime Membership & Benefits
2817818.0,@115821 hi guys you just lost another Prime member ;) give thanks to P&amp;A Retail and your customer service which gets worse and worse everytime I call you. It was really hard to understand your representative. #amazon #prime #JeffBezos,"@785461 I'm sorry for the poor experience. We definitely don't want to let you down. Without providing any personal information, will you please tell us more about what's going on? ^KB",Prime Membership & Benefits
1307676.0,@115850 for the second consecutive month I've been incorrectly charged 4 Prime membership.Reverse the charges 4 both months immediately,@425581 I'm sorry to know about the charge. Kindly contact our team here: https://t.co/vlvfJr4nN9 ^GK,Prime Membership & Benefits
2429449.0,"@115830 Dear Amazon,
Been waiting all day for my parcel, only to be told there is now a delay. How can this be? The tracking information states my parcel is located at the local depot at 3:55 this morning. The benefits of being an #AmazonPrime member!",@697466 I'm sorry for the delay! Has a new delivery date been provided on the order details:  https://t.co/aaDyEz1VgE? ^EP,Prime Membership & Benefits
1996335.0,"@AmazonHelp Surley at this time of year and with certain products a little common sense should prevail. Now having to explain to a child that the item is for someone else and hoping he forgets by the big day, not least thinking how I peel of the label. Prime member rethinking where to shop!","@590303 Hi Ian, we'd love to get your feedback on this. Please click the link provided.  https://t.co/fxgZ6hTrFA ^KK",Prime Membership & Benefits
164838.0,@115821 gon rule the world with this Prime membership. Free one &amp; two-day shipping and unbelievable prices just sic! #BlackAmazon,@154208 We're so glad you enjoy! 😁 ^TG,Prime Membership & Benefits
576489.0,"Order id-405-8180353-2083563 ordered on 1st dec and arriving on 13th dec being a prime member....@115850 what is use of prime membership???
@115850 @AmazonHelp","@120914 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ 2/2 ^EM",Prime Membership & Benefits
934408.0,@AmazonHelp @115821 No service at all then y u people r charging extra 4 prime membership? Any answer? https://t.co/1x4hchd7Ky,@341651 Please don’t provide your order details as we consider them to be personal info. Our page is visible to public. ^SG(2/2),Prime Membership & Benefits
1049138.0,"I’m a Prime member and ordered something labeled Prime, sold by @115821 - but shipping speed is 3-5 days.  A/B testing speed change?",@367961 I'm sorry for the trouble! Is this a large or hazmat item? Was this for multiple quantities? We'd like to help. ^ST,Prime Membership & Benefits
538494.0,"@AmazonHelp No, I’ve only ever had one amazon account which is the one I am using now for prime. Prime membership appears fine on that account which is why the letter is a bit puzzling.",@244844 Is the letter referencing Prime Video? Have you had a free trial for Prime Video or ended your Prime membership within the last year? ^RA,Prime Membership & Benefits
440121.0,@115850 What happens to existing Prime membership if I get another year free with Echo? Can I use the free membership after current ends?,@219454 Your existing prime membership will automatically renew on the end date. ^AP,Prime Membership & Benefits
1031536.0,"@AmazonHelp I have a doubt. Do I get an extension on my Prime Subscription with my Echo or not?
I already own a Prime membership. //cc: @119625","@121403 For existing prime members, the prime subscription will be renewed automatically for one year once the device is shipped. ^BV",Prime Membership & Benefits
1655206.0,@115821 how am I a prime member but I can't have any information on a package I paid for that says delivered and I never received,@180679 I'm sorry your shipment was not received! There are some tips that might help: https://t.co/dVIZIYTzwC ^TR,Prime Membership & Benefits
1597728.0,"@AmazonHelp @UPSHelp I'm a Prime member. Spend thousands a year. You do not want to lose me as a customer, @AmazonHelp",@490783 I'm sorry for the trouble! We'd like to take a closer look at this; please reach out to us here: https://t.co/hApLpMlfHN ^LJ,Prime Membership & Benefits
602348.0,What is going on #Amazon? My second order not deliveried in 2 weeks. Very disappointed and customer service can’t do anything until Tuesday. So much for prime membership SMH @115821,"@262981 I'm sorry for the trouble you've recently experienced, Marybeth! We're here to help! Just to confirm, have we missed the delivery date provided in your order confirmation? Also, who does the tracking indicate as carrier for delivery?: https://t.co/Y5jpI9gRhE. ^VB",Prime Membership & Benefits
881066.0,"@AmazonHelp prime membership, the card was expired so I expected a ""hey update your payment info before we go through with the charge""","@329206 I apologize for the unexpected charge. You can view and cancel your Prime membership, here: https://t.co/6TYHE6so0m^AG",Prime Membership & Benefits
2798346.0,How disgusting @115821 @AmazonHelp charges £3.99 to return items even if you drop it off!!! &amp; when I’m a prime member too! Poor,@264611 I'm truly sorry! We value you as a Prime member and want to help. Is the item you returned sold/fulfilled by Amazon or a third-party seller? ^SH,Prime Membership & Benefits
1004430.0,@138673 @115850 What's the point of paying for #amazonprime subscription when fully paid for items conveniently go missing?,"@357736 I understand your concern, please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^MN",Prime Membership & Benefits
1480819.0,@AmazonHelp My account is still locked. My prime membership has been cancelled. Why i paid money if you had to cancel my membership @416512,@463845 You should have received an email. Please check and reply to it for further insight. ^RW,Prime Membership & Benefits
505804.0,@AmazonHelp Please DM me if you could! I asked to speak to another associate due to rude service and was told no. Not what I expect as a prime member.,"@236026 We would love to get more details from you about this unfortunate incident, Mariah, but we are unable to initiate DM's through Twitter. However, we are more than able to respond, so please send us a Direct Message, and we will do everything we can to assist! ^JD",Prime Membership & Benefits
2874988.0,I renewed my @115821 Prime membership to get 2-day shipping for a timely package which should have arrived today. Just got notice it is delayed for additional 1-2 days which equals 3-4 day shipping. Needed it tomorrow. #ThanksALot,@798145 Yikes! I'm sorry that happened. Can you provide info on who the carrier is: https://t.co/Y5jpI9gRhE  ^LL,Prime Membership & Benefits
402561.0,"@AmazonHelp Opened new account as instructed but have yet been able to get my digital assets, prime membership, giftcard money or anything moved over.",@211235 Have you checked your Spam and Junk folders as well? ^CO,Prime Membership & Benefits
2301870.0,"@AmazonHelp My Amazon shopping app offered me an 30 day free trial for prime but when I go to Prime Membership it says ""Your membership will be active soon"" any help?",@668033 We're here to help! We're unable to view your account via Twitter but would be glad to take a closer look here: https://t.co/hApLpMlfHN ^AB,Prime Membership & Benefits
524219.0,"Hey @115821, will you give refunds to Prime members for consistently missing the 2 day shipping window? This is my 3rd package in a row...",@241193 I'm terribly sorry to hear about the problems you've had with any of your orders.  Let's go over your available options here:  https://t.co/hApLpM3Ejd ^LL,Prime Membership & Benefits
694337.0,@AmazonHelp Est delivery date nov 23-28. Wayyy beyond 2 day shipping. No reason for 2 delays. Unacceptable with paid prime membership.,"@285575 Sorry to hear that, Holly. Please let us know if your order does not arrive on your revised delivery date and keep an eye on your tracking here: https://t.co/Y5jpI9gRhE ^TI",Prime Membership & Benefits
2883286.0,@2005 @AmazonHelp @AmazonHelp you should justify my prime membership with your commitment.this pathetic attitude of urs toward ur customer doubt your professional ethics.,@791115 I understand how upsetting it could be. We'd like to help you. Please share your details from the secured link provided earlier and we will get in touch with you. Appreciate your cooperation. ^BS,Prime Membership & Benefits
2687484.0,@116090 you  have now missed deliver commitments twice in two days. Been waiting on hold 26 minutes to speak to a manager not good at all. I paid for next day shipping and I am a PRIME member! https://t.co/90OGlt2sD7,@516359 This isn't the experience we want you to have! Please send us the order details here so we can escalate this further: https://t.co/f7Bwmad6ys ^BH,Prime Membership & Benefits
2974798.0,"@115821 2 day shipping for Prime members but it’s gonna take 3.5 days? 

#cx broken? @115851 https://t.co/Rf5jTaq3m6","@239602 I'm sorry for the wait! Two-Day Shipping refers to the transit time once shipped, and doesn't factor order processing or packaging time. More info on our shipping and delivery dates here: https://t.co/4DIrFAsCzv ^BL",Prime Membership & Benefits
444257.0,@AmazonHelp They why use the word guaranteed? And why charge extra for prime membership? Isnt it misleading on ur part? @115850 @115821 #ScamAlert,"@220245 While you may see a time frame for a particular pin-code, the exact date of delivery is mentioned only once you provide the entire address, Shariq. Having said that, I'd certainly share your feedback internally with the right team. ^JC",Prime Membership & Benefits
